original,translate
"Let me spell this out for you, sea-dog - we contracted to rescue the girl",“让我给你说清楚，老海狗——我们签了合同要救那个女孩。”
"But if you don't get us to the shore, we'll gut you for free",“但如果你不把我们送上岸，我们就免费给你开膛破肚。”
The mercenaries you hired all shift their weight in anticipation of making good on that promise,你雇佣的雇佣兵们都调整了重心，准备兑现那个承诺。
Captain - he's right,船长——他说得对。
Do what you were hired to do!,做你被雇来该做的事！
Convince the man!,说服这个人！
Something changes in the Captain's expression,船长的表情发生了变化。
He stands tall,他挺直了身子。
I will not order my ship and my men to certain doom!,我不会命令我的船和我的手下走向必然的灭亡！
We shall not get any closer to the coast while I have command,只要我还指挥，我们就不会再靠近海岸。
I'm sorry captain,对不起，船长。
You leave us no choice,你让我们别无选择。
"I defer to your judgement, captain",“我听从你的判断，船长。”
Estavo - stand down,埃斯塔沃——退下。
I believe you - but my contract with these men does not mention your survival,我相信你——但我和这些人的合同里可没提到你的死活。
#IntroRats,#IntroRats
You stop dead as you narrowly avoid stepping in a rust-red puddle,你猛地停住，险些踩进一滩锈红色的水洼，
"The stench of blood fills your nostrils and as you look around in the dim light of the hold, you realize someone, or something fought for their life here",血腥味充斥着你的鼻腔，当你借着船舱里昏暗的光线环顾四周时，你意识到有人，或有什么东西曾在这里拼死搏斗，
"The same moment the thought hits you, a hiss sounds from the shadows!",就在这个念头闪过你脑海的同一瞬间，阴影中传来一声嘶嘶声！
"You squint towards the shadows as a hunched, feral looking form slowly slinks forwards",你眯起眼朝阴影处看去，只见一个佝偻着身子、野性十足的身影缓缓地向前潜行，
"Tiny, disgustingly human-like hands, yellow fangs and a grotesquely dexterous pink tail leave no doubt of the creature's rodent nature",那细小、令人作呕的类人手掌，黄色的獠牙，以及那条灵活得怪异的粉红色尾巴，毫无疑问地揭示了这生物属于啮齿类，
"Though as it emerges from the shadows, it becomes abundantly clear that what may have started life as a common ship-rat, has now grown into something that has no right to exist",然而，当它从阴影中完全现身时，事情变得再清楚不过：这个或许原本只是普通船鼠的生物，如今已长成了某种本不该存在的怪物，
A second hiss sounds behind you and the abominations lunge at you!,第二声嘶嘶声在你身后响起，那些畸形生物向你扑来！
#IntroRoland,#IntroRoland
Roland,罗兰
You emerge onto the ship's lower deck,你来到船的下层甲板
As your eyes adjust to the darkness you become aware of a hulking figure standing in the shadows,当你的眼睛适应黑暗时，你注意到阴影中站着一个魁梧的身影
{PLAYER}!,{PLAYER}！
Here at last,终于来了
growls a rough voice,一个粗哑的声音咆哮道
Who’s there?,谁在那儿？
Show yourself!,现身吧！
Freeze and listen carefully,别动，仔细听
Lunge at the figure,扑向那个身影
Have you lost your bloody mind?!,你他妈的疯了吗？！
Nobody is going to feel calmer for seeing you,没人会因为看到你而感到更安心
"Until you hear screams, stay here",“在你听到尖叫之前，待在这里”
You're right,你说得对
Follow me!,跟我来！
"Fine, and be careful - I hear it's bad luck to kill a guild-sailor",“好吧，小心点——我听说杀死公会水手会带来厄运”
Feeling jumpy?,感到紧张吗？
the brute growls with a smile,那个粗人微笑着咆哮道
Roland?!,罗兰？！
Why're you skulking in the shadows?,你为什么在阴影里鬼鬼祟祟的？
You tend to have that effect on people,你总是对人有这种影响
Where are we?,我们在哪儿？
"And you'll regret not stopping our boys from murdering them, if you don't get to the damn deck",“如果你不到那该死的甲板上去，你会后悔没有阻止我们的人杀了他们”
"Besides, we'll need an escape route",“此外，我们需要一条逃生路线”
Agreed,同意
"They deserve disciplining, not death",“他们应该受纪律处分，而不是死亡”
Listen,听着
I've been doing this since you were at the teat,我从你还在吃奶的时候就在干这个了
Let’s go,我们走
For all the good it will do,尽管这没什么用
"Wait here, Roland",“在这儿等着，罗兰”
"There are two doors ahead - take the left, and we should be able to sneak past them without any trouble",“前面有两扇门——走左边，我们应该能毫不费力地溜过去”
Anything else I should know?,还有什么我应该知道的吗？
Famous last words,这话可不吉利
"The figure in the shadows twists nimbly past your clumsy lunge, before thick arms wrap around your neck in a vice-like grip",“阴影中的身影敏捷地躲过你笨拙的扑击，然后粗壮的手臂像老虎钳一样箍住你的脖子”
Your assailant could surely snap your neck in an instance,袭击你的人肯定能瞬间扭断你的脖子
"Just as your vision begins to narrow and your legs go limp, he relases you and you stumble forewards before spinning around",“就在你的视野开始变窄、双腿发软时，他放开了你，你踉跄向前，然后转过身来”
Who's there?,谁在那儿？
It’s Roland,是罗兰
Where the tides have you been?,你他妈的去哪儿了？
Why are you skulking around?,你为什么鬼鬼祟祟的？
"Below decks, planning our landing",“在甲板下面，计划我们的登陆”
Why?,为什么？
Mind your own fucking business!,管好你自己的事！
What's going on?,怎么回事？
The brute chuckles,粗人轻笑道
Shadows suit a face like this just fine,阴影很适合我这张脸
No matter,没关系
There is trouble and you’re needed on deck,有麻烦了，甲板上需要你
Now,现在
What for?,为什么？
What’s all that noise?,那是什么声音？
Have we arrived?,我们到了吗？
Let's get this over with,让我们把这事了结吧
"The island is in sight, but the damn guilders refuse to land",“岛屿就在眼前，但那些该死的公会成员拒绝登陆”
They want to turn back,他们想掉头回去
If we turn back - we lose our shot at the girl,如果我们掉头——我们就失去了抓住那女孩的机会
Did they say why?,他们说了为什么吗？
Ha,哈
the old veteran grunts in what passes as laughter for him,这位老练的战士咕哝着，这对他来说就算是笑了
Only superstitious bilge,只是迷信的胡话
They claim they saw something in the water,他们声称在水里看到了什么东西
"Either way, our boys are about to show them some very real steel",“不管怎样，我们的人就要让他们见识见识真刀真枪了”
If we can't land - we lose our shot at the girl,如果我们不能登陆——我们就失去了抓住那女孩的机会
I knew I'd regret chartering a guilder ship,我就知道我会后悔租了一艘公会的船
And no-one gets paid,而且没人能得到报酬
"Listen here, I know our boys better than most",“听着，我比大多数人都更了解我们的人”
We've hired them to go to Idra and kill,我们雇他们去伊德拉杀人
"If we don't pay them, things will go bad quickly",“如果我们不付钱给他们，事情很快就会变糟”
But the sailors are bloody terrified,但水手们吓得要死
They claim something is hunting us,他们声称有东西在追猎我们
Wait,等等
"There're a few sailors up ahead, rattled as a pair of rabbits",“前面有几个水手，像一对兔子一样惊慌失措”
"We're not here to make friends, if that's what you're suggesting",“我们不是来交朋友的，如果你是这个意思的话”
Is there a way past them?,有办法绕过他们吗？
Spill sailor-blood and the guild will want to make you pay,让水手流血，公会会让你付出代价
"Take the left door ahead, and spare us some trouble, and a pay cut",“走前面左边的门，省得我们惹麻烦，也省得被扣钱”
Perhaps,也许吧
Anything else you feel compelled to tell me?,还有什么你觉得必须告诉我的吗？
Let's just get off this bloody boat,我们赶紧离开这该死的船吧
